"","term","E","P","A","instcodes"
"377","lady_killer",-1.795,-0.7,1.14," 10 000000001 000"
"378","laid_back_person",0.02,-0.3,-2.2," 11 100000000 000"
"379","lawyer",2.055,2.315,-1.8," 11 001000000 000"
"380","ldp_member",-0.22,2.735,0.435," 11 000100000 000"
"381","leader",1.74,2.24,-0.05," 11 110100100 000"
"382","leather_tanner",0.675,-0.5,-0.95," 11 010000000 000"
"383","lecher",-0.36,-0.3,1.26," 10 000000001 000"
"384","lecturer_(university)",1.14,0.67,-0.65," 11 000010000 000"
"385","lesbian",-0.92,-1.2,0.29," 01 000000001 000"
"386","liar",-2.455,-1.05,1.45," 11 100000000 000"
"387","librarian",1.05,-0.55,-1.55," 11 000010000 000"
"388","listener",0.15,-0.6,-1.15," 11 100000000 000"
"389","livestock_raiser",0.18,-0.25,-0.2," 11 010000000 000"
"390","loan_shark",-1.5,1.045,0.785," 11 010000000 000"
"391","local_elected_official",-0.41,0.57,-0.95," 11 000100000 000"
"392","logger",0.63,-0.445,-1," 10 010000000 000"
"393","longshoreman",0.235,-0.2,0.505," 11 010000000 000"
"394","longtime_acquaintance",0.705,0.53,-0.25," 11 100000000 001"
"395","loser",-0.75,-2.05,-1," 11 100000000 000"
"396","louse",-2.335,0.38,1.43," 11 100000000 000"
"397","lovely_teenager",0.72,-0.4,-0.15," 01 100000000 000"
"398","lover",-0.92,-0.7,0.43," 11 000000001 001"
"399","lover_(female)",-0.94,-1.1,0.74," 01 000000001 001"
"400","lover_(male)",-0.965,-1.1,0.76," 10 000000001 001"
"401","machine_repairer",0.73,0.045,0.375," 11 010000000 000"
"402","mail_carrier",1,-0.4,0.55," 11 010000000 000"
"403","male",0.36,1.24,-0.15," 10 100000001 000"
"404","man_(elderly)",0.84,-0.4,-2.1," 10 100000000 000"
"405","masochist",-1.66,-1,0.42," 11 000000001 100"
"406","mechanical_engineer",1.05,0.48,0.17," 11 010000000 000"
"407","meddler",-1.51,0,2.735," 11 100000000 000"
"408","member_of_self_defense_force",-0.87,0.825,1.17," 10 000100000 001"
"409","menace",-2.205,1.6,1.09," 11 100000000 000"
"410","mental_patient",-1.21,-2.1,0.82," 11 000001000 001"
"411","mentor",2.35,2.02,-2," 11 011111100 000"
"412","messiah",2.49,2.835,-1.9," 10 000010010 000"
"413","metal_forger",0.365,-0.2,-0.15," 11 010000000 000"
"414","metallurgical_engineer",0.79,0.085,-0.95," 11 010000000 000"
"415","middle_aged_male",-0.05,0.22,-0.85," 10 100000000 000"
"416","middle_aged_woman",-0.505,0.05,1.44," 01 100000000 000"
"417","middle/small_industry_coe",1.01,0.1,0.49," 10 010000000 000"
"418","midwife",1.7,0.62,-1.2," 01 000001000 001"
"419","migrant_worker",0.175,-1.15,-0.1," 11 010000000 000"
"420","mining_engineer",0.48,-0.05,-0.2," 11 010000000 000"
"421","minor",-0.27,-1.05,2.075," 11 001000000 000"
"422","miser",-1.52,-0.8,0.94," 11 100000000 000"
"423","missionary",0.775,0.625,-0.8," 11 000000100 000"
"424","mistress",-1.12,-1.15,0.23," 01 000000001 001"
"425","moneybags",-0.24,2.475,0.2," 11 010000000 000"
"426","monomaniac",0.36,0.14,0.24," 11 100000000 000"
"427","mother",1.66,1.33,-0.9," 01 000000010 001"
"428","mother_in_law",-0.715,0.97,0.415," 01 000000010 000"
