"","term","E","P","A","instcodes"
"317","rival",-0.795,0.48,1.115," 11 100100001 000"
"318","rookie_cop",0.385,-0.12,1.585," 11 001000000 001"
"319","roommate",0.8,0.25,0.805," 11 000010000 000"
"320","rowdy",-0.29,0.195,1.09," 11 100000000 000"
"321","safecracker",-0.93,0.985,0.52," 11 001000000 000"
"322","sales_clerk",0.725,-0.06,0.51," 11 010000000 000"
"323","saleslady",0.92,-0.035,0.48," 01 010000000 000"
"324","saleswoman",0.765,0.155,0.48," 01 010000000 000"
"325","saphead",-0.625,-0.585,0.17," 11 100000000 000"
"326","scamp",-0.395,-0.195,0.445," 11 100000000 000"
"327","schoolboy",0.975,-0.695,1.67," 10 000010000 000"
"328","schoolgirl",1.675,-0.645,1.885," 01 000010000 000"
"329","schoolmate",1.34,-0.005,1.2," 11 000010000 000"
"330","schoolteacher",1.835,1.765,0.37," 11 000010000 000"
"331","scoutmaster",0.955,0.855,0.2," 10 100000000 000"
"332","screwball",-0.6,-0.91,0.61," 11 100000000 000"
"333","scrooge",-1.685,0.475,-2.025," 11 110000000 000"
"334","secretary",1.485,-0.145,0.655," 11 011100000 000"
"335","servant",0.585,-0.89,0.09," 11 010000000 000"
"336","sheriff",1.035,2.16,-0.26," 11 001000000 001"
"337","shoe_repairman",0.995,-0.22,-0.765," 11 010000000 000"
"338","shoplifter",-2.535,-0.735,1.265," 11 011000000 000"
"339","shyster",-0.775,-0.28,0.01," 11 001000000 000"
"340","sibling",1.71,0.385,1.41," 11 000000010 000"
"341","simpleton",-0.22,-1.365,-0.435," 11 100000000 000"
"342","sinner",-1.665,-0.705,0.51," 11 000000100 000"
"343","sissy",-1.46,-2.015,-0.285," 11 100000000 000"
"344","sister_in_law",0.505,0.06,0.575," 01 000000010 000"
"345","sister",1.86,0.475,1.44," 01 000000010 000"
"346","skeptic",-0.415,-0.315,-0.27," 11 100110100 000"
"347","slave_driver",-3.26,0.855,-0.05," 11 010100000 001"
"348","slave",-1.5,-2.425,-0.28," 11 010100000 101"
"349","slut",-1.555,-1.01,1.51," 01 000000001 001"
"350","smart_aleck",-0.92,-0.085,1.32," 11 100000000 000"
"351","snob",-2.015,-0.805,0.21," 11 100000000 000"
"352","social_worker",1.895,1.025,0.415," 11 001001000 000"
"353","son_in_law",1.04,-0.17,1.06," 10 000000010 000"
"354","son",1.825,0.525,1.755," 10 000000010 000"
"355","sophomore",0.56,-0.37,1.145," 11 000010000 000"
"356","sorehead",-1.105,-0.69,-0.375," 11 100000000 000"
"357","specialist",1.325,1.63,-0.34," 11 011011000 000"
"358","spendthrift",-0.015,-0.16,0.04," 11 010000000 000"
"359","spinster",-0.215,-0.26,-0.595," 01 000000010 000"
"360","sponger",-0.705,-0.46,-0.055," 11 100000000 000"
"361","sponsor",1.61,1.295,-0.05," 11 001110100 000"
"362","spouse",2.125,1.165,0.81," 11 000000011 000"
"363","spy",-0.38,1.325,1.425," 11 000100000 000"
"364","staff_worker",0.75,0.02,0.31," 11 001000000 000"
"365","star",1.51,1.485,1.155," 11 010010000 000"
"366","starlet",1,0.125,1.1," 01 010000000 000"
"367","statistician",0.395,0.415,-0.61," 11 010010000 000"
"368","stenographer",0.355,-0.135,0.33," 11 011000000 000"
"369","stepbrother",0.395,0.4,0.525," 10 000000010 000"
"370","stepfather",0.25,0.465,-0.015," 10 000000010 000"
"371","stepmother",0.095,0.23,-0.21," 01 000000010 000"
"372","stepsister",0.29,-0.185,0.49," 01 000000010 000"
"373","stepson",0.515,0.08,0.835," 10 000000010 000"
"374","stewardess",1.575,-0.15,1.63," 11 010000000 001"
"375","stockholder",0.695,1.265,0.38," 11 010000000 000"
"376","storyteller",1.78,1.12,-0.17," 11 100000000 000"
"377","stranger",-0.155,0.005,-0.135," 11 100000000 000"
"378","streetwalker",-0.64,-0.925,0.23," 01 010000001 001"
"379","stripper",-0.21,-0.305,1.805," 01 010000001 000"
"380","student",1.41,0.39,1.44," 11 000010000 000"
"381","superior",0.53,2.165,-0.21," 11 011100100 000"
"382","superstar",0.995,2.08,1.795," 11 110000000 000"
"383","supervisor",0.555,1.24,0.115," 11 011111100 000"
"384","surgeon",2.12,2.34,0.56," 11 000001000 001"
"385","suspect",-0.585,-0.21,0.555," 11 001000000 000"
"386","sweetheart",2.825,1.24,1.505," 11 000000001 000"
"387","swinger",0.575,0.585,1.23," 11 000000001 001"
"388","tailor",1.095,-0.06,-0.57," 11 010000000 000"
"389","taxi_driver",0.27,-0.375,-0.375," 11 010000000 000"
"390","teacher",1.925,1.93,0.335," 11 000010000 000"
"391","teammate",1.89,1.505,1.67," 11 010111000 001"
"392","technician",1.005,0.765,0.265," 11 010001000 000"
"393","teetotaler",0.1,0.24,-0.18," 11 100000000 000"
"394","temporary_worker",0.615,-0.41,0.48," 11 010000000 000"
"395","tenant",0.75,-0.295,0.225," 11 010000000 000"
"396","textile_worker",0.695,-0.25,-0.06," 11 010000000 000"
"397","thief",-2.525,-0.045,1.02," 11 011000000 000"
"398","thug",-2.06,0.08,0.735," 11 101000000 001"
"399","to_be_companion",2.325,1.535,1," 11 100000000 000"
"400","topless_dancer",-0.205,-0.32,2.03," 01 010000001 000"
"401","tough",-0.135,0.99,0.73," 10 100000000 100"
"402","trainee",0.615,-1.03,0.755," 11 011111100 000"
"403","traitor",-2.575,-0.42,0.375," 11 100100000 000"
"404","troublemaker",-1.68,0.415,1.16," 11 100000000 000"
"405","truant",-1.215,-0.4,1.07," 11 000010000 000"
"406","truck_driver",0.235,0.45,-0.865," 11 010000000 000"
"407","tutor",1.725,1.14,0.365," 11 000010000 000"
"408","tv_repairman",0.855,0.265,-0.38," 11 010000000 000"
"409","typist",0.67,-0.395,0.285," 11 011011000 000"
"410","uncle",1.965,1.28,-0.47," 10 000000010 000"
"411","underdog",0.77,-0.5,0.21," 11 100100000 000"
"412","undertaker",-0.075,0.185,-1.09," 11 010000000 000"
"413","urchin",-0.405,-0.59,-0.375," 11 100000010 000"
"414","vagrant",-0.71,-1,-0.385," 11 110000000 000"
"415","vamp",-0.595,0.08,0.05," 01 000000001 000"
"416","vampire",-1.98,1.085,0.525," 11 100000001 001"
"417","vandal",-2.55,-0.435,1.405," 11 001000000 000"
"418","veterinarian",1.995,1.475,0.32," 11 000001000 000"
"419","victim",-1.155,-2.32,-0.53," 11 101000001 000"
"420","vigilante",-0.825,0.65,0.65," 11 001000000 001"
"421","virgin",2.375,1.28,1.885," 01 000000001 000"
"422","visitor",1.37,0.22,0.3," 11 100000000 000"
"423","wage_earner",1.2,0.54,0.7," 11 010000000 000"
"424","waiter",0.795,0.265,1.15," 11 010000000 000"
"425","waitress",1.3,0.15,1.275," 01 010000000 000"
"426","watchman",1,0.61,-0.24," 10 011000000 000"
"427","weakling",-0.595,-2.265,-1.34," 11 100000000 000"
"428","weirdo",-0.625,-0.59,-0.055," 11 100000000 000"
"429","welder",0.5,0.395,-0.105," 11 010000000 000"
"430","whore",-2.25,-1.625,1.47," 01 010000001 001"
"431","widow",-0.13,-0.845,-1.43," 01 000000010 000"
"432","widower",-0.23,-0.725,-1.295," 10 000000010 000"
"433","wife",2.39,1.055,1.085," 01 000000011 001"
"434","winner",2.105,2.07,1.61," 11 100100000 000"
"435","witch",-1.295,1.075,-0.64," 01 100000000 000"
"436","witness",1.27,1.3,0.615," 11 001000000 000"
"437","woman",2.155,1.005,1.4," 01 100000001 000"
"438","workman",1.1,0.7,0.2," 10 010000000 000"
"439","wrongdoer",-2.09,-0.49,0.755," 11 100000000 000"
"440","yokel",0.09,-0.56,-0.34," 11 100000000 000"
"441","youngster",1.77,-0.97,2.32," 11 100000010 000"
"442","youth",1.095,-0.145,2.37," 11 100000010 000"
"443","zombie",-1.595,-0.435,-1.645," 11 100000000 000"
