"","term","E","P","A","instcodes"
"415","stoned",-1.54,-1.5,1.39," 10 000100000 000"
"416","strange",0.3,-0.06,0.36," 10 000100000 000"
"417","strict",-0.32,1.44,-0.18," 10 010000000 000"
"418","strong",1.82,2.03,1.29," 10 000100000 000"
"419","stubborn",-1.24,-0.18,-0.12," 10 010000000 000"
"420","studious",1.68,1.74,-0.12," 10 010000000 000"
"421","stupid",-2.03,-1.81,-0.53," 10 010000000 000"
"422","suave",0.79,1.44,0.85," 10 000100000 000"
"423","subdued",-0.03,-1.06,-2.06," 10 010000000 000"
"424","submissive",-1.5,-1.91,-1.68," 10 010000000 000"
"425","successful",2.17,2.39,1.31," 10 000100000 000"
"426","suicidal",-3.32,-2.04,0.11," 10 010000000 000"
"427","superstitious",-0.67,-1.13,-0.29," 10 010000000 000"
"428","surprised",1.38,0.15,0.97," 10 000100000 000"
"429","suspicious",-1.21,-0.61,0.33," 10 010000000 000"
"430","sympathetic",2.54,0.68,-0.29," 10 010000000 000"
"431","tactful",2.11,1.63,-0.14," 10 010000000 000"
"432","tactless",-2.17,-0.66,0.66," 10 010000000 000"
"433","talented",2.71,1.57,0.89," 10 000100000 000"
"434","talkative",1.18,1.04,1.54," 10 010100000 000"
"435","temperamental",-1.63,0.19,1.56," 10 010000000 000"
"436","tense",-1.44,-0.7,0.33," 10 100000000 000"
"437","terrified",-2.41,-2.34,0.03," 10 100000000 000"
"438","thoughtful",2.73,1.31,-0.27," 10 010000000 000"
"439","thoughtless",-2.5,-1.54,0.69," 10 010000000 000"
"440","thrilled",2.46,2.11,2.04," 10 100010000 000"
"441","timid",-1.04,-1.67,-0.89," 10 010000000 000"
"442","tired",-1.03,-1.29,-1.88," 10 000100000 000"
"443","tormented",-2.76,-1.93,-0.1," 10 100000000 000"
"444","touched",2.34,1.03,0.38," 10 100000000 000"
"445","touchy",-1.67,-1.09,-0.15," 10 010000000 000"
"446","tough",-0.79,0.88,0.94," 10 010000000 000"
"447","troubled",-1.46,-1.15,-0.23," 10 100000000 000"
"448","trusting",2.71,1.65,0.44," 10 010000000 000"
"449","ugly",-1.35,-1.46,-0.42," 10 000100000 000"
"450","unambitious",-2.08,-2.36,-1.03," 10 010000000 000"
"451","unattractive",-0.78,-1,-0.83," 10 000100000 000"
"452","uncertain",-1,-1.33,-0.58," 10 010000000 000"
"453","unconventional",0.31,0.56,0.53," 10 010000000 000"
"454","understanding",2.58,1.94,-0.69," 10 010000000 000"
"455","uneasy",-1.34,-1.59,-0.59," 10 100000000 000"
