"","term","E","P","A","instcodes"
"414","unreliable",-1.77,-1.15,0.91," 10 010000000 000"
"415","unromantic",-1.45,-0.84,-0.59," 10 010000000 000"
"416","unselfish",2.28,1.52,0.21," 10 010000000 000"
"417","unsophisticated",-0.63,-1.06,-0.16," 10 010000000 000"
"418","unsportsmanlike",-2.04,-1.14,0.9," 10 010000000 000"
"419","unstable",-1.6,-1.09,0.49," 10 010000000 000"
"420","unsuccessful",-1.49,-1.65,-0.71," 10 000100000 000"
"421","vain",-1.72,-0.65,1.09," 10 010000000 000"
"422","vengeful",-2.09,-0.12,1.05," 10 010000000 000"
"423","virtuous",1.36,0.99,-0.35," 10 010000000 000"
"424","vivacious",1.38,1.31,2.08," 10 000100000 000"
"425","vulgar",-1.63,-0.15,1.18," 10 000100000 000"
"426","warm",2.29,0.96,-0.34," 10 010000000 000"
"427","weak",-1.38,-2.52,-0.91," 10 000100000 000"
"428","wealthy",0.84,1.5,-0.65," 10 001000000 000"
"429","well_bred",0.9,0.55,-0.67," 10 001000000 000"
"430","white",0.38,0.69,0.05," 10 001000000 000"
"431","wholesome",1.38,0.3,-0.29," 10 010000000 000"
"432","widowed",-0.25,-1.18,-1.58," 10 001000000 000"
"433","wild",-0.32,0.46,2.95," 10 010000000 000"
"434","wise",1.78,1.64,-1.49," 10 010000000 000"
"435","wishy_washy",-1.58,-1.82,-0.05," 10 010000000 000"
"436","withdrawn",-1.36,-1.23,-1.28," 10 010000000 000"
"437","witty",1.65,0.79,1.2," 10 010000000 000"
"438","worried",-1.26,-0.86,-0.57," 10 110000000 000"
"439","worthless",-2.02,-2,-0.08," 10 000100000 000"
"440","worthy",1.56,1,-0.12," 10 000100000 000"
"441","young",1.35,0.15,2.64," 10 001000000 000"
