"","term","E","P","A","instcodes"
"361","steadfast",2.36,2.2,0," 10 010000000 000"
"362","stingy",-1.3,-1,0," 10 010000000 000"
"363","strange",0.18,0.7,1.3," 10 000100000 000"
"364","strict",-1.3,0.5,1.4," 10 010000000 000"
"365","strong",1.32,2.1,0.8," 10 000100000 000"
"366","strong_willed",2.13,2.1,0.7," 10 010000000 000"
"367","stubborn",-0.8,0.7,-1," 10 010000000 000"
"368","studious",2.1,1.5,-1," 10 010000000 000"
"369","stunned",-1.3,-1.35,-1.12," 10 000000000 000"
"370","suave",2.13,0.6,0.4," 10 000100000 000"
"371","subdued",-0.9,-1,-1," 10 010000000 000"
"372","submissive",-1.3,-2,-2," 10 010000000 000"
"373","successful",2.3,2.6,0.9," 10 000100000 000"
"374","superstitious",-0.7,-1,-1," 10 010000000 000"
"375","surprised",0.01,1.7,1.8," 10 000100000 000"
"376","suspicious",-1.5,-1,0," 10 010000000 000"
"377","sympathetic",2.29,1.2,0.1," 10 010000000 000"
"378","taciturn",-0.6,-1,-2," 10 010000000 000"
"379","tactful",0.8,0,-1," 10 010000000 000"
"380","talented",2.04,2.3,1.1," 10 000100000 000"
"381","talkative",-0.5,0,1.9," 10 010100000 000"
"382","temperamental",-1.6,-1,1.4," 10 010000000 000"
"383","terrified",-2.18,-1.58,-0.28," 10 100000000 000"
"384","theoretical",0.73,1.2,-1," 10 010000000 000"
"385","thoughtless",-1.5,0.1,1.2," 10 010000000 000"
"386","thrilled",2.63,2.45,2.38," 10 100010000 000"
"387","timid",-1.3,-2,-1," 10 010000000 000"
"388","tired",-0.9,-1,-1," 10 000100000 000"
"389","titilated",0.2,0.7,1.9," 10 000000000 000"
"390","tormented",-1.62,-1.14,-0.34," 10 100000000 000"
"391","touched",1.34,0.83,-0.28," 10 100000000 000"
"392","tough",0.59,2.1,0," 10 010000000 000"
"393","tranquil",2.31,1,-2," 10 000000000 000"
"394","ugly",-1.4,-1,0," 10 000100000 000"
"395","understanding",2.36,2,-1," 10 010000000 000"
"396","unemployed",-1.1,-2,-1," 10 001000000 000"
"397","unfair",-2.5,-1,0," 10 010000000 000"
"398","unfriendly",-2.3,-2,0.1," 10 010100000 000"
"399","ungrateful",-2.3,-1,0.4," 10 010000000 000"
"400","unhappy",-2.61,-1.42,-1.07," 10 100010000 000"
"401","unhealthy",-1.8,-2,-2," 10 000100000 000"
"402","unique",2.11,1.9,1.8," 10 000100000 000"
"403","unlucky",-0.9,-1,-1," 10 000100000 000"
"404","unmotivated",-2.3,-2,-1," 10 010000000 000"
"405","unpopular",-1,-1,-1," 10 000100000 000"
"406","unreasonable",-1.9,-1,0.3," 10 010000000 000"
"407","unrefined",-1.1,-1,0," 10 010000000 000"
"408","unreliable",-2.6,-2,0.5," 10 010000000 000"
"409","unreserved",0.06,0.8,2.2," 10 010000000 000"
"410","unself_conscious",0,0,-2," 10 010000000 000"
"411","unsuccessful",-1.1,-1,0.1," 10 000100000 000"
"412","upset",-1.5,-2,0.2," 10 100000000 000"
"413","vain",-2.3,-1,0.5," 10 010000000 000"
"414","vanquished",-3.4,-3,-2," 10 010000000 000"
"415","vengeful",-1.3,0.2,-1," 10 010000000 000"
"416","violent",-2.8,0,1.8," 10 010000000 000"
"417","vivacious",2.11,1.8,2.3," 10 000100000 000"
"418","vulgar",-3.1,0,1.5," 10 000100000 000"
"419","warm",2.35,1.7,-1," 10 010000000 000"
"420","weak",-1,-2,-1," 10 000100000 000"
"421","weak_willed",-1.7,-2,0," 10 010000000 000"
"422","well_organized",1.07,1.5,1.1," 10 010000000 000"
"423","widowed",-0.3,-1,-1," 10 001000000 000"
"424","wild",0.92,1.5,2.2," 10 010000000 000"
"425","withdrawn",-1.5,-2,-1," 10 010000000 000"
"426","worried",-1.07,-0.49,0.07," 10 110000000 000"
"427","young",1.29,1,2.4," 10 001000000 000"
