"","term","E","P","A","instcodes"
"417","ringleader",-0.615,1.405,2.16," 11 001000000 000"
"418","robber",-1.85,0.285,1.325," 11 011000000 000"
"419","rock_star",1.155,1.645,2.76," 11 010000000 000"
"420","rogue",-1.555,0.275,1.35," 10 100000000 000"
"421","roughneck",-1.645,0.455,1.425," 10 100000000 000"
"422","ruc_man",-1.595,0.84,0.335," 10 000100000 000"
"423","russian",-1.26,0.41,1.715," 11 000100000 000"
"424","saint",3.265,2.06,-0.73," 11 000000100 000"
"425","savior",2.955,2.795,1.125," 10 000000100 000"
"426","scapegoat",-0.085,-0.8,-0.245," 11 100100000 000"
"427","scatterbrain",0.58,-0.905,0.795," 11 100000000 000"
"428","scavenger",-1.32,0.045,1.105," 11 010000000 000"
"429","sceptic",-0.57,-0.035,-0.52," 11 100110100 000"
"430","scholar",1.025,0.435,0.54," 11 000010000 000"
"431","school_principal",0.465,1.935,-0.945," 11 000010000 000"
"432","schoolgirl",2.14,0.22,2.12," 01 000010000 000"
"433","scientist",0.795,1.56,-0.325," 11 010010000 000"
"434","scotsman",-0.205,0.72,0.365," 11 000100000 000"
"435","scout",2.005,-0.2,2.165," 10 100000000 000"
"436","sdlp_member",0.7,0.39,0.145," 11 000100000 000"
"437","secret_agent",-0.53,1.78,1.07," 11 000100000 000"
"438","secularist",-0.07,-0.96,-0.305," 11 000000100 000"
"439","seminarian",1.74,0.495,-0.115," 11 000000100 000"
"440","sergeant",-0.515,2.25,0.45," 11 000100000 000"
"441","servant",1.29,-1.56,-0.73," 11 010000000 000"
"442","sexton",0.405,-0.025,-0.73," 11 000000100 000"
"443","sheriff",0.59,1.71,0.805," 11 001000000 001"
"444","shirker",-0.805,-0.52,0.35," 11 100000000 000"
"445","shoemaker",1.48,-0.31,-0.93," 11 010000000 000"
"446","shopkeeper",1.085,0.125,-0.88," 11 010000000 000"
"447","singer",1.265,0.605,0.855," 11 010000000 000"
"448","sinn_feiner",0.605,1.125,0.865," 11 000100000 000"
"449","sinner",-1.4,-0.765,0.09," 11 000000100 000"
"450","sister",2.165,-0.005,1.87," 01 000000010 000"
"451","slave",0.605,-1.915,0.185," 11 010100000 101"
"452","sleeper",0.555,-0.825,-0.76," 11 100000000 000"
"453","sluggard",-2.205,1.145,0.405," 11 100000000 000"
"454","slut",-1.94,-1.395,0.775," 01 000000001 001"
"455","sneak",-2.285,-0.46,-0.02," 11 100000000 000"
"456","sniper",-1.31,1.66,0.675," 11 000100000 000"
"457","snob",-0.97,-0.44,-0.34," 11 100000000 000"
"458","socialist",1.44,0.475,1.675," 11 000100000 000"
"459","soldier",-0.69,0.56,1.07," 11 000100000 001"
