"","term","E","P","A","instcodes"
"396","introvert",0.55,-1.4,-1.125," 11 100000000 000"
"397","inuit",1.1,-0.55,-0.45," 11 000100000 000"
"398","invalid",0.57,-1.73,-1.32," 11 000001000 001"
"399","irishman",1.075,0.245,0.735," 11 000100000 000"
"400","italian",1.09,0.435,0.955," 11 000100000 000"
"401","jackass",-1.11,-1.165,1.125," 11 100000000 000"
"402","jamaican",0.76,-0.28,0.705," 11 000100000 000"
"403","janitor",1.125,-0.975,-1.315," 11 010000000 000"
"404","japanese",0.73,0.165,0.095," 11 000100000 000"
"405","jerk",-1.88,-1.635,1.625," 11 100000000 000"
"406","jew",0.66,0.42,-0.13," 11 000000100 000"
"407","jeweler",0.96,-0.04,-1.135," 11 010000000 000"
"408","jock",0.375,1.555,2.285," 11 000010000 000"
"409","jp",1.395,1.955,-1.35," 11 001000000 000"
"410","judge",1.33,2.505,-1.16," 11 001000000 000"
"411","junkie",-2.1,-2.06,1.05," 11 101000000 000"
"412","juror",0.8,1.455,-0.6," 11 001000000 001"
"413","justice_of_the_supreme_court",1.13,2.495,-1.465," 11 001000000 000"
"414","juvenile",0.53,-0.935,2.395," 11 001000010 000"
"415","kid",0.785,-0.815,2.515," 11 100000000 000"
"416","killjoy",-1.63,-0.14,0.315," 11 100000000 000"
"417","klutz",-0.47,-1.575,0.09," 11 100000000 000"
"418","kook",-0.29,-0.995,0.915," 11 100000000 000"
"419","lad",1.305,-0.44,1.625," 10 100000000 000"
"420","lady",2.025,0.1,-0.035," 01 100000000 000"
"421","lady_killer",-1.465,1.465,1.4," 10 000000001 000"
"422","landlady",0.09,1.01,-1.06," 01 010000000 000"
"423","landlord",-0.11,1.165,-0.76," 10 010000000 000"
"424","lass",1.79,-0.65,1.275," 01 100000000 000"
"425","law_breaker",-1.88,0.18,0.97," 11 001000000 000"
"426","lawyer",0.905,1.74,0.32," 11 001000000 000"
"427","lebanese",0.04,0.04,0.655," 11 000100000 000"
"428","lecher",-2.29,-0.735,0.16," 10 000000001 000"
"429","lesbian",-0.515,-0.515,0.98," 01 000000001 000"
"430","liar",-2.235,-0.06,1.01," 11 100000000 000"
"431","liberal",0.235,0.545,0.195," 11 000100000 000"
