"","term","E","P","A","instcodes"
"392","tough",0.47,1.87,0.02," 10 010000000 000"
"393","tranquil",2.59,0.69,-2.6," 10 000000000 000"
"394","ugly",-0.93,-0.7,-0.6," 10 000100000 000"
"395","understanding",2.05,1.59,-0.7," 10 010000000 000"
"396","unemployed",-0.56,-1.6,-1.2," 10 001000000 000"
"397","unfair",-1.75,-0.1,0.07," 10 010000000 000"
"398","unfriendly",-1.83,-1.1,-0.2," 10 010100000 000"
"399","ungrateful",-2.1,-1,0.97," 10 010000000 000"
"400","unhappy",-2.3,-0.69,-0.65," 10 100010000 000"
"401","unhealthy",-1.3,-1.3,-1.1," 10 000100000 000"
"402","unique",1.59,1.24,1.56," 10 000100000 000"
"403","unlucky",-0.43,-1.3,-0.1," 10 000100000 000"
"404","unmotivated",-1.66,-1.9,-1.3," 10 010000000 000"
"405","unpopular",-0.81,-1.6,-0.8," 10 000100000 000"
"406","unreasonable",-1.16,-0.4,-0.1," 10 010000000 000"
"407","unrefined",-0.96,-0.9,0.49," 10 010000000 000"
"408","unreliable",-2.29,-0.9,0.34," 10 010000000 000"
"409","unreserved",-0.03,0.7,1.9," 10 010000000 000"
"410","unself_conscious",0.61,-0.3,-1.1," 10 010000000 000"
"411","unsuccessful",-0.83,-1.3,-0.3," 10 000100000 000"
"412","upset",-1.72,-1.4,-0.1," 10 100000000 000"
"413","vain",-1.19,-0.7,0.7," 10 010000000 000"
"414","vanquished",-3.9,-3,-1.8," 10 010000000 000"
"415","vengeful",-0.67,0.29,0.3," 10 010000000 000"
"416","violent",-1.95,0.89,1.22," 10 010000000 000"
"417","vivacious",1.41,1.09,1.79," 10 000100000 000"
"418","vulgar",-2.91,0.09,2.05," 10 000100000 000"
"419","warm",1.89,0.98,-0.6," 10 010000000 000"
"420","weak",-0.68,-2.1,-1," 10 000100000 000"
"421","weak_willed",-1.07,-1.5,-0.5," 10 010000000 000"
"422","well_organized",0.39,0.74,0.72," 10 010000000 000"
"423","widowed",-0.13,-0.7,-1," 10 001000000 000"
"424","wild",0.33,1.64,2.32," 10 010000000 000"
"425","withdrawn",-0.68,-1.4,-1.3," 10 010000000 000"
"426","worried",-1.3,-0.35,0.72," 10 110000000 000"
"427","young",0.57,0.98,2.23," 10 001000000 000"
