"","term","E","P","A","instcodes"
"458","tackle",-0.86,1.74,2.47," 10 001010000 001"
"459","take_hold_of",0.31,1.7,0.65," 10 101001011 001"
"460","talk_down_to",-2.62,-0.21,-0.14," 01 111111111 000"
"461","talk_shop_with",1.1,0.75,1.03," 10 011111000 000"
"462","talk_to",2.62,1.47,1.34," 10 111111111 100"
"463","teach",2.85,2.6,0.18," 10 111111111 100"
"464","tease",-2.49,-0.23,1.19," 10 111111111 000"
"465","tell_off",-1.29,1.25,1.76," 10 111111111 000"
"466","tell_something_to",1.34,0.99,0.61," 10 111111111 000"
"467","test",-0.08,1.15,-0.33," 10 000011100 100"
"468","thank",3.55,2.28,0.57," 10 111111111 000"
"469","threaten",-2.55,0.44,1.04," 10 111111111 000"
"470","tickle",1.43,1.19,2.24," 10 000000011 001"
"471","toady_to",-0.36,-0.31,0.5," 11 111110000 000"
"472","toast",1.95,1.39,1.2," 10 100100010 010"
"473","torment",-3.21,1.41,0.94," 10 111111111 100"
"474","torture",-3.15,1.26,1.2," 10 001000000 101"
"475","touch",1.74,1.65,0.13," 10 111111111 101"
"476","train",2.08,2.18,0.56," 10 111111111 000"
"477","transact_business_with",1.59,1.43,0.59," 10 010000000 000"
"478","treat",2.77,1.94,0.96," 10 100000011 100"
"479","tug",-0.88,0.95,0.81," 10 100001011 001"
"480","turn_to",2.12,0.49,-0.1," 10 111111111 000"
"481","underpay",-3.1,0.47,-0.37," 11 010000000 000"
"482","undress",0.83,1.31,-0.08," 10 000001011 101"
"483","upbraid",0.47,0.79,0.89," 10 111111111 000"
"484","urge_on",1.11,1.47,1.51," 10 111111111 000"
"485","victimize",-3.06,0.2,0.47," 10 011000001 000"
"486","wait_on",0.84,-0.62,-0.3," 10 010000011 000"
"487","walk_out_on",-2.44,0.46,0.45," 10 110110111 010"
"488","warn",2.02,1.54,1.25," 10 111111111 010"
"489","wash",1.31,0.85,-0.63," 10 000001010 101"
"490","watch",0.4,0.32,-0.65," 10 111111111 000"
"491","welcome",2.86,1.91,1.31," 10 111111111 010"
"492","wheedle",-1.01,0.28,-0.17," 10 111111111 000"
"493","whine_to",-2.32,-1.58,-0.02," 10 100001010 000"
"494","whip",-3.08,1.21,1.62," 10 001000011 001"
"495","whisper_to",0.48,0.05,-1.93," 10 111111111 000"
"496","wink_at",2.13,1.24,0.41," 10 110000001 000"
"497","work",-0.46,0.88,1.01," 10 010010010 100"
"498","wrestle_with",0.39,1.22,2.27," 10 101001001 001"
"499","yell_at",-1.68,1.23,2.24," 10 111100010 000"
"500","yield_to",0.5,-0.07,-0.27," 10 111110011 000"
