"","term","E","P","A","instcodes"
"456","tomboy",0.46,0.67,1.31," 01 100000000 000"
"457","tot",1.29,-1.2,1.35," 11 000000010 001"
"458","trainee",1.03,-0.67,-0.29," 11 011111100 000"
"459","traitor",-2.64,-0.7,-0.33," 11 100100000 000"
"460","traveler",1.81,0.39,1.12," 11 110000000 000"
"461","troublemaker",-2.18,0.29,1.71," 11 100000000 000"
"462","truant",-1.43,-0.33,0.23," 11 000010000 000"
"463","true_love",3.43,3.46,1.4," 11 000000001 000"
"464","tutor",2.07,1.15,-0.29," 11 000010000 000"
"465","tyke",1.32,-0.63,2.12," 11 100000010 001"
"466","uncle",1.86,1.07,0.64," 10 000000010 000"
"467","underachiever",-1.8,-2.04,-2.2," 11 010010000 100"
"468","underdog",0.31,-0.84,-0.65," 11 100100000 000"
"469","undergraduate",1.81,0.7,1.6," 11 000010000 000"
"470","unemployed_person",-1.4,-2.24,-1.73," 11 010000000 000"
"471","union_member",0.93,0.38,0.66," 11 010000000 000"
"472","university_student",2.28,0.53,2.43," 11 000010000 000"
"473","vacationer",2.1,0.76,1.1," 11 110000000 000"
"474","victim",-2.6,-2.39,-2.18," 11 101000001 000"
"475","vigilante",-0.74,1,1.11," 11 001000000 001"
"476","villain",-2.84,0.83,1.12," 11 001000000 000"
"477","vip",1.79,2.79,1.87," 11 011100000 000"
"478","visitor",1.57,0.13,0.48," 11 100000000 000"
"479","voter",2.02,1.53,0.56," 11 000100000 000"
"480","voyeur",-1.15,0.15,-0.81," 11 000000001 000"
"481","waiter",0.94,0.17,1.64," 11 010000000 000"
"482","waitress",1.31,-0.02,1.51," 01 010000000 000"
"483","white_supremacist",-3.28,-1.04,1.14," 11 000100000 000"
"484","whiz_kid",1.82,1.74,0.65," 11 000010000 000"
"485","whore",-2.77,-1.88,1.59," 01 011000001 001"
"486","widow",-0.49,-1.36,-1.75," 01 000000010 000"
"487","widower",-0.71,-1.16,-2," 10 000000010 000"
"488","wife_abuser",-3.82,0.62,1.55," 10 001000010 001"
"489","wife",2.92,2,1.49," 01 000000011 001"
"490","windbag",-0.96,-0.3,0.51," 11 100000000 000"
"491","winner",2.65,2.73,2.34," 11 100100000 000"
"492","witness",0.68,1.7,-0.15," 11 001000000 000"
"493","woman",2.5,1.52,1.49," 01 100000001 000"
"494","womanizer",-2.61,-0.09,1.75," 10 000000001 101"
"495","worker",1.74,0.97,0.9," 11 010000000 010"
"496","workman",1.44,1.43,1.49," 10 010000000 000"
"497","workmate",1.53,0.55,0.88," 11 011111100 000"
"498","yes_man",-0.03,-0.9,0.05," 11 010100000 000"
"499","youngster",1.46,-1,2.15," 11 100000010 000"
"500","youth",2,-0.05,2.24," 11 100000010 000"
