"","term","E","P","A","instcodes"
"329","oaf",-0.78,-0.94,-0.47," 11 100000000 000"
"330","observer",0.83,-0.33,-0.2," 11 101001000 000"
"331","occupant",0.65,-0.42,0.3," 11 010000000 000"
"332","offender",-1.43,0.21,1.24," 11 001000000 000"
"333","officer",0.02,1.83,0.68," 11 001100000 000"
"334","official_ira_member",-0.58,-0.75,0.55," 11 000100000 000"
"335","ogre",-2.16,2.64,-0.52," 11 100000000 000"
"336","onlooker",0.56,-0.97,0.16," 11 100000000 000"
"337","opponent",-0.49,0.21,0.6," 11 100100000 000"
"338","orator",-0.64,0.57,-0.08," 11 000100000 000"
"339","orphan",1.21,-1.47,1.28," 11 000000010 000"
"340","outcast",0.05,-1.06,-0.77," 11 100100000 000"
"341","outlaw",-1.65,1.15,1.78," 11 001000000 000"
"342","outsider",0.03,-1,0.71," 11 100000000 000"
"343","overseer",-1.49,0.8,0.11," 11 010000000 000"
"344","pacifist",1.14,-0.84,-0.86," 11 000100000 000"
"345","pagan",-0.58,-0.23,0.16," 11 000000100 000"
"346","paralytic",1.31,0.11,-0.31," 11 000001000 001"
"347","parasite",-1.38,-0.96,0.4," 11 100000000 000"
"348","paratrooper",-1.64,2.13,2.38," 11 000100000 001"
"349","parent",2.39,2.5,-0.27," 11 000000010 001"
"350","parishioner",1.5,-0.51,-0.44," 11 000000100 000"
"351","parson",1.69,0.94,-0.89," 11 000000100 000"
"352","partisan",1.04,1.03,0.54," 11 000100000 001"
"353","partner",1.42,0.45,0.76," 11 111000001 000"
"354","passenger",0.57,-0.49,-0.19," 11 010000000 000"
"355","passer_by",0.63,-0.45,0.38," 11 100000000 000"
"356","pastor",1.56,0.45,-1.07," 11 000000100 000"
"357","patriot",1.16,1.24,1.09," 11 000100000 000"
"358","patron",2.48,1.29,-0.26," 11 010100000 000"
"359","pauper",0.09,-1.68,-0.17," 11 010000000 000"
"360","peacemaker",2.28,1.04,-0.06," 11 100100000 000"
"361","peasant",1.92,-1.09,-0.28," 11 010100000 000"
"362","pedestrian",0.48,0.12,-0.08," 11 100000000 000"
"363","peer",-0.04,0.29,-0.28," 11 100100000 000"
"364","pensioner",1.34,-1.15,-2.14," 11 110000010 000"
"365","perjuror",-1.48,-0.65,0.28," 11 001000000 000"
"366","pervert",-1.29,-0.25,0.27," 11 000000001 001"
"367","pest",-2.33,-0.44,0.24," 11 100000000 000"
"368","philosopher",1.18,0.5,-0.81," 11 000010000 000"
"369","photographer",0.89,0.34,0.59," 11 010000000 000"
"370","pilgrim",2.43,1.06,0.08," 11 000000100 000"
"371","pioneer",2.1,0.37,-0.66," 11 010111000 000"
"372","plaintiff",-0.42,0.53,0.01," 11 001000000 000"
"373","playmate",2.29,-0.01,1.83," 11 100000000 000"
"374","poisoner",-2,0,0.4," 11 001000000 000"
"375","policeman",-0.28,1.27,0.61," 10 001000000 001"
"376","policewoman",0.43,0.81,1.18," 01 001000000 001"
"377","political_prisoner",0.41,0.55,1.08," 11 000100000 000"
"378","politician",-0.16,2.23,-0.69," 11 000100000 000"
"379","pope",2.94,3.08,-1.92," 10 000000100 000"
"380","postman",1.58,0.27,0.86," 10 010000000 000"
"381","preacher",1.99,0.95,-0.68," 11 000000100 000"
"382","prefect",0.43,0.73,1.21," 10 000100100 000"
"383","premier",1.03,1.89,-0.71," 11 000100000 000"
"384","president",1.23,2.91,-0.59," 11 000100000 000"
"385","priest",2.08,1.23,-0.72," 10 000000100 000"
"386","prince",1.1,1.89,0.95," 10 000100000 000"
"387","princess",0.98,0.26,0.91," 01 000100000 000"
"388","prison_screw",-1.25,1.57,0.39," 11 001000000 001"
"389","prisoner",-0.58,-0.36,0.46," 11 001000000 000"
"390","prodigy",2.39,-0.33,2.05," 11 000010000 000"
"391","professional",0.43,1.48,0.6," 11 011111000 000"
"392","professor",1.73,1.8,-1.81," 11 000010000 000"
"393","profiteer",-0.16,1.52,-0.09," 11 010000000 000"
"394","prophet",1.26,1.25,-0.66," 11 000000100 000"
"395","propogandist",-1.52,0.89,1.11," 11 000100000 000"
"396","proprietor",0.07,1.29,-0.24," 11 010000000 000"
"397","prosecutor",-0.84,2.13,-0.13," 11 001000000 001"
"398","protector",1.26,1.68,0.66," 11 100000000 000"
"399","protégé",0.38,0.51,-0.04," 11 010111100 000"
"400","protestant",0.08,-0.28,0," 11 000000100 000"
"401","protester",0.09,0.78,1.06," 11 000100000 000"
"402","provisional_ira_member",-0.76,0.82,1.4," 11 000100000 001"
"403","psychologist",-0.44,-0.75,0.14," 11 000011000 000"
"404","publican",0.09,0.16,-0.31," 11 010000000 000"
"405","puritan",0.55,-0.22,-1.44," 11 000000101 000"
"406","queen",-0.59,0.26,-1.58," 01 000100000 000"
"407","quitter",-0.67,-1.42,-0.43," 11 100000000 000"
"408","rabbi",2.06,0.89,-1.28," 10 000000100 000"
"409","radical",0.17,1.59,1.19," 11 000100000 000"
"410","rancher",0.91,1.53,0.95," 11 010000000 000"
"411","rebel",-0.08,1.17,2.27," 11 000100000 000"
"412","receiver",0.29,0.47,-0.32," 11 001000000 000"
"413","remand_prisoner",-0.01,0.68,0.78," 11 001000000 000"
"414","representative",2.06,1.49,0.79," 11 000100000 000"
"415","republican",-0.02,1.19,1.01," 11 000100000 000"
"416","revolutionary",-0.37,2.2,1.46," 11 000100000 000"
"417","ringleader",-0.71,1.54,2.26," 11 001000000 000"
"418","robber",-2.22,-0.58,1.78," 11 011000000 000"
"419","rock_star",1.74,1.87,3.32," 11 010000000 000"
"420","rogue",-1.53,0.14,0.46," 10 100000000 000"
"421","roughneck",-1.63,0.32,1.38," 10 100000000 000"
"422","ruc_man",-1.84,1.62,0.13," 10 000100000 000"
"423","russian",-1.4,-0.29,1.68," 11 000100000 000"
"424","saint",2.91,1.5,-0.62," 11 000000100 000"
"425","savior",2.83,3,1.01," 10 000000100 000"
"426","scapegoat",0.04,-0.32,-0.56," 11 100100000 000"
"427","scatterbrain",0.76,-0.83,-0.13," 11 100000000 000"
"428","scavenger",-1.69,-0.3,1.11," 11 010000000 000"
"429","sceptic",-0.66,-0.53,-0.47," 11 100110100 000"
"430","scholar",0.81,0.36,0.54," 11 000010000 000"
"431","school_principal",0.09,2.33,-1.13," 11 000010000 000"
"432","schoolgirl",2.07,0.22,1.91," 01 000010000 000"
"433","scientist",1.03,2.15,-0.53," 11 010010000 000"
"434","scotsman",-0.25,1.17,0.81," 11 000100000 000"
"435","scout",2.27,-0.35,2.37," 10 100000000 000"
"436","sdlp_member",0.36,0.44,0.08," 11 000100000 000"
"437","secret_agent",0,1.46,1.42," 11 000100000 000"
"438","secularist",-0.14,-0.75,-0.61," 11 000000100 000"
"439","seminarian",1.2,0.82,0.8," 11 000000100 000"
"440","sergeant",-0.57,1.8,0.43," 11 000100000 000"
"441","servant",1.04,-1.85,-1," 11 010000000 000"
"442","sexton",0.54,-0.05,-0.95," 11 000000100 000"
"443","sheriff",0.46,1.13,0.61," 11 001000000 001"
"444","shirker",-1.19,-0.81,0.93," 11 100000000 000"
"445","shoemaker",1.91,-0.63,-1.67," 11 010000000 000"
"446","shopkeeper",1.02,0.39,-0.89," 11 010000000 000"
"447","singer",1.69,0.72,1.15," 11 010000000 000"
"448","sinn_feiner",0.6,1.01,0.77," 11 000100000 000"
"449","sinner",-1.47,-0.98,0," 11 000000100 000"
"450","sister",1.95,0,1.58," 01 000000010 000"
"451","slave",-0.01,-1.94,-0.05," 11 010100000 101"
"452","sleeper",0.56,-0.75,-0.53," 11 100000000 000"
"453","sluggard",-1.97,0.16,-0.57," 11 100000000 000"
"454","slut",-2.27,-1.51,0.75," 01 000000001 001"
"455","sneak",-2.14,-0.24,0.36," 11 100000000 000"
"456","sniper",-1.23,1.92,1.38," 11 000100000 000"
"457","snob",-0.84,-0.24,0.07," 11 100000000 000"
"458","socialist",1.75,0.96,1.88," 11 000100000 000"
"459","soldier",-0.79,0.95,1.09," 11 000100000 001"
