"","term","E","P","A","instcodes"
"314","high_school_pupil",0.04,0,2.2," 11 000010000 000"
"315","high_school_teacher",0.8,1.4,-1," 11 000010000 000"
"316","hijacker",-3.78,0.71,2.21," 11 011100000 001"
"317","homeless_person",-1.6,-2,-2," 11 100000000 000"
"318","homosexual",-1.2,-1,0," 11 000000001 000"
"319","honors_student",0.93,0.8,-1," 11 000010000 000"
"320","host",1.64,1.06,-1.62," 10 100000000 000"
"321","hostage",-1.74,-2.39,-0.46," 11 001100000 001"
"322","hothead",-1,0.1,2," 11 100000000 000"
"323","housekeeper",0.66,-1,-1," 11 010000010 000"
"324","housewife",0.32,0.5,0.4," 01 000000010 000"
"325","hunk",1.32,0.9,0," 10 100000001 000"
"326","husband",1.12,1.4,-1," 10 000000011 001"
"327","husband_(devoted)",1.44,0.5,-1," 10 100000011 000"
"328","husband_(henpecked)",-0.8,-2,-1," 10 100000011 000"
"329","hypochondriac",-0.34,-1.81,-0.65," 11 000001000 000"
"330","hypocrite",-1.54,-1.16,-0.03," 11 100000000 000"
"331","i_myself",0.42,-0.79,0.61," 11 100000000 110"
"332","idiot",-1.3,-2,0," 11 100000000 000"
"333","ignoramus",-0.8,-2,0.6," 11 100010000 000"
"334","illegitimate_child",-0.6,-2,0," 11 000000010 000"
"335","illiterate",-0.49,-2.04,-0.78," 11 100010000 000"
"336","illuminary",1.52,2.4,-2," 11 100100000 000"
"337","immigration_officer",0.95,1.2,0," 11 001000000 000"
"338","infant",0.12,-2,2.2," 11 000001010 001"
"339","influential",1.68,2.6,-2," 11 100000000 000"
"340","informant",-0.19,0.91,0.16," 11 011100000 000"
"341","ingrate",-2.2,0,1.4," 11 100000000 000"
"342","injured_person",-0.4,-2,-1," 11 001001000 000"
"343","instructor",1.28,1.4,-1," 11 000010000 000"
"344","insurance_salesman",-0.6,-1,1," 11 010000000 000"
"345","intellectual",1.28,1.6,-2," 11 100010000 000"
"346","intellectual_2",1.2,1.17,-1.26," 10 100010000 000"
"347","internist",1.88,1.9,-2," 11 000001000 000"
"348","interpreter",1.54,0.8,1.2," 11 100100000 000"
"349","interviewee",0.25,-1,0.9," 11 110000000 000"
"350","interviewer",0.34,0.1,1.6," 11 110000000 000"
"351","intriguer",0,1,-1," 11 000100000 000"
"352","janitor",0.6,-1,-1," 11 010000000 000"
"353","japanese_national",0.39,0.5,-1," 11 000100000 000"
"354","jeweler",0.91,0,-1," 11 010000000 000"
"355","jinx",-2.4,1.2,0.6," 11 100000000 000"
"356","job_changer",0,-1,0.7," 11 010000000 000"
"357","job_seeker",-0.1,-2,0.7," 11 010000000 000"
"358","judge",2.03,2.7,-3," 11 001000000 000"
"359","junior_college_student",-0.2,0,1.6," 11 000010000 000"
"360","junior_high_school_boy",-0.1,0,2.1," 10 000010000 000"
"361","junior_high_school_coed",-0.2,-1,1.8," 01 000010000 000"
"362","junior_high_school_student",-0.1,-1,1.8," 11 000010000 000"
"363","junior_high_school_teacher",0.72,0.8,0," 11 000010000 000"
"364","junk_dealer",0.97,0,0," 10 010000000 000"
"365","juror",1.6,1.7,-2," 11 001000000 001"
"366","juvenile_delinquent",-1.3,0,1.4," 11 001000000 000"
"367","keypuncher",0.5,0,0.2," 11 010000000 000"
"368","kidnapper",-3.2,1,0.2," 11 001000000 001"
"369","kin",0.72,1.2,0," 11 000000010 000"
"370","kindergarten_teacher",0.81,0.4,0.6," 01 000010000 001"
"371","kindergartner",-0.2,-2,2.7," 11 000010000 001"
"372","know_it_all",-1.2,-1,1.8," 11 100000000 000"
"373","korean",0.23,0,1.3," 11 000100100 000"
"374","labor_union_leader",0.85,1.2,-1," 10 010000000 000"
"375","laborer",0.56,0,0.6," 11 010000000 000"
"376","lady",1.52,0,-2," 01 100000000 000"
"377","lady_killer",-2,-1,0.9," 10 000000001 000"
"378","laid_back_person",0.2,0,-2," 11 100000000 000"
"379","lawyer",2.27,2.6,-2," 11 001000000 000"
"380","ldp_member",0.11,2.5,0.8," 11 000100000 000"
"381","leader",1.63,2.1,0," 11 110100100 000"
"382","leather_tanner",0.8,0,-1," 11 010000000 000"
"383","lecher",-0.4,0,1.4," 10 000000001 000"
"384","lecturer_(university)",1.24,0.7,-1," 11 000010000 000"
"385","lesbian",-0.6,-1,0.1," 01 000000001 000"
"386","liar",-2.4,-1,1.5," 11 100000000 000"
"387","librarian",1.11,-1,-2," 11 000010000 000"
"388","listener",0.06,0,-1," 11 100000000 000"
"389","livestock_raiser",0.19,0,0," 11 010000000 000"
"390","loan_shark",-1.9,0.9,0.8," 11 010000000 000"
"391","local_elected_official",0.02,0.5,-1," 11 000100000 000"
"392","logger",0.64,-1,-1," 10 010000000 000"
"393","longshoreman",0.21,0,0.4," 11 010000000 000"
"394","longtime_acquaintance",0.84,0.4,0," 11 100000000 001"
"395","loser",-0.5,-2,-1," 11 100000000 000"
"396","louse",-2.6,0.6,1.5," 11 100000000 000"
"397","lovely_teenager",0.69,0.1,0," 01 100000000 000"
"398","lover",-0.8,-1,0.7," 11 000000001 001"
"399","lover_(female)",-0.8,-1,0.8," 01 000000001 001"
"400","lover_(male)",-0.8,-1,0.8," 10 000000001 001"
"401","machine_repairer",0.76,0,0.6," 11 010000000 000"
"402","mail_carrier",0.9,0,0.6," 11 010000000 000"
"403","male",0.32,1.2,0," 10 100000001 000"
"404","man_(elderly)",0.92,0,-2," 10 100000000 000"
"405","masochist",-1.4,-1,0," 11 000000001 100"
"406","mechanical_engineer",1.13,0.6,0.3," 11 010000000 000"
"407","meddler",-1.3,0.4,2.6," 11 100000000 000"
"408","member_of_self_defense_force",-0.88,0.92,1.38," 10 000100000 001"
"409","menace",-2.3,1.6,0.5," 11 100000000 000"
"410","mental_patient",-1.1,-2,0.8," 11 000001000 001"
"411","mentor",2.27,2.2,-2," 11 011111100 000"
"412","messiah",2.51,2.8,-2," 10 000010010 000"
"413","metal_forger",0.63,0,0," 11 010000000 000"
"414","metallurgical_engineer",1,0,-1," 11 010000000 000"
"415","middle_aged_male",-0.1,0.2,-1," 10 100000000 000"
"416","middle_aged_woman",-0.5,0.2,1.5," 01 100000000 000"
"417","middle/small_industry_coe",1.29,0.4,0.5," 10 010000000 000"
"418","midwife",1.64,1.1,-1," 01 000001000 001"
"419","migrant_worker",0.22,-1,0," 11 010000000 000"
"420","mining_engineer",0.61,0.1,0," 11 010000000 000"
"421","minor",-0.1,-1,2," 11 001000000 000"
"422","miser",-1.6,-1,0.8," 11 100000000 000"
"423","missionary",1.1,0.8,-1," 11 000000100 000"
"424","mistress",-1,-1,0.3," 01 000000001 001"
"425","moneybags",-0.2,2.4,0," 11 010000000 000"
"426","monomaniac",0.36,0,0," 11 100000000 000"
"427","mother",1.8,1.5,-1," 01 000000010 001"
"428","mother_in_law",-0.7,1,0.5," 01 000000010 000"
"429","movie_projectionist",0.9,0,0," 11 010000000 000"
"430","murderer",-3.5,1.4,0.6," 11 001000000 001"
"431","musician",0.7,0.9,1.6," 11 010010000 000"
"432","musician_(classical)",1.35,1.2,0," 11 010010000 000"
"433","mute",-0.5,-2,-2," 11 000001000 000"
"434","negotiator",0.73,0.6,0," 11 010100000 000"
"435","neighbor",0,0.2,0.2," 11 100000000 000"
"436","nephew",0.08,-1,1," 10 000000010 000"
"437","newscaster",1.74,1.37,-0.65," 11 010100000 000"
"438","niece",0.04,-1,1," 01 000000010 000"
"439","nihilist",-0.8,-1,-2," 11 000110000 000"
"440","nitwit",-0.8,-1,-1," 11 100000000 000"
"441","non_commissioned_officer",0.13,-1,0.1," 11 000100000 000"
"442","noodlemaker",0.75,-1,0," 11 010000000 000"
"443","novice",-0.5,-2,1.4," 11 011111101 000"
"444","noviciate",0.32,-2,1.2," 11 000000100 000"
"445","nuclear_bomb_victim",0.17,-1,-1," 11 000100000 000"
"446","nurse_(female)",1.72,0.8,-1," 01 000001000 101"
"447","nurse_(male)",1.84,0.8,0," 10 000001000 101"
"448","nursery_school_aide",1.14,0.6,0," 01 000010000 001"
"449","nursery_school_student",-0.2,-2,2," 11 000010000 001"
"450","nursery_school_teacher",1.05,0.6,0.3," 11 000010000 001"
"451","nutritionist",1.57,0.3,0," 11 010001000 000"
"452","obstinate_person",-0.8,0,1," 11 100000000 000"
"453","old_fogy",-0.7,-2,-2," 11 100000000 000"
"454","old_friend",1.44,1.2,-1," 11 100000000 000"
"455","old_hand",0.48,1.4,-2," 11 100000000 000"
"456","old_maid",-0.6,0.2,0," 01 000000010 000"
"457","olympian",2.98,3.06,2.24," 11 100000000 000"
"458","ophthalmologist",1.48,1.2,-1," 11 000001000 000"
"459","opponent",-0.2,0.8,0.7," 11 100100000 000"
"460","optimist",0.84,0.5,0.8," 11 100000000 000"
"461","orphan",-0.4,-2,0," 11 001000010 000"
"462","otorhinolaryngologist",1.47,1,-1," 11 000001000 000"
"463","outcast",-1.2,-2,-1," 11 100100000 000"
"464","pal",1.48,1.4,1," 11 100000000 000"
"465","paperhanger",0.64,0,-1," 11 010000000 000"
"466","paramour_(male)",-1.6,-1,0.6," 10 000000001 001"
"467","parent",2.59,2.57,-1.37," 11 000000010 001"
"468","part_time_employee",0.33,-1,0," 11 010000000 000"
"469","partner",1.44,1.3,1.4," 11 111000001 000"
