"","term","E","P","A","instcodes"
"231","relaxed",-1.455,-1.27,-1.22," 10 100100000 000"
"232","relieved",1.805,1.035,1.11," 10 100000000 000"
"233","remorseful",-1.31,-0.455,-1.01," 10 100000000 000"
"234","resentful",-1.6,0.69,-0.825," 10 100000000 000"
"235","responsible",2.425,1.805,1.43," 10 010000000 000"
"236","rich",1.49,1.49,1.035," 10 001000000 000"
"237","rigid",-0.32,1.265,-0.36," 10 010000000 000"
"238","sad",-1.6,-0.375,-1.585," 10 100000000 000"
"239","sadistic",-2.975,0.195,-0.395," 10 010000000 000"
"240","satisfied",1.815,1.555,1.61," 10 100000000 000"
"241","scared",-1.73,0.055,-0.395," 10 100010000 000"
"242","secretive",-0.09,-0.115,-0.7," 10 010000000 000"
"243","secure",2.145,1.98,1.075," 10 010100000 000"
"244","self_centered",-0.815,-0.08,0.085," 10 010000000 000"
"245","self_conscious",1.685,1.07,0.625," 10 110000000 000"
"246","self_pitying",-1.07,-0.895,-1.19," 10 100000000 000"
"247","self_righteous",-1.78,-0.435,-0.23," 10 010000000 000"
"248","self_sacrificing",1.905,1.51,1.185," 10 010100000 000"
"249","selfish",-2.23,-1.14,-0.91," 10 010000000 000"
"250","shaken",-1.755,-0.435,-1.13," 10 100000000 000"
"251","shook_up",-1.77,-0.27,-0.875," 10 100000000 000"
"252","sick_at_heart",-0.34,-0.68,-0.865," 10 100000000 000"
"253","sickened",-1.75,-0.41,-0.915," 10 100000000 000"
"254","single",0.385,0.31,0.17," 10 001000000 000"
"255","sloppy",0.495,0.25,0.585," 10 010000000 000"
"256","smug",-0.95,-0.45,0.41," 10 110000000 000"
"257","soft_spoken",1.7,0.425,0.2," 10 010000000 000"
"258","sophisticated",-1.285,-0.115,-1.2," 10 010000000 000"
"259","sorrowful",-1.765,-0.485,-1.56," 10 100000000 000"
"260","sorry",-0.305,-0.075,-0.6," 10 100000000 000"
"261","stingy",-1.99,-1.43,-1.37," 10 010000000 000"
"262","strange",0.285,0.465,0.445," 10 000100000 000"
