"","term","E","P","A","instcodes"
"402","provisional_ira_member",-0.31,1.23,1.76," 11 000100000 001"
"403","psychologist",-0.95,-1,0.14," 11 000011000 000"
"404","publican",0.82,1.46,-0.49," 11 010000000 000"
"405","puritan",1.25,-0.66,-0.06," 11 000000101 000"
"406","queen",-0.18,0.77,-1.43," 01 000100000 000"
"407","quitter",-0.95,-0.83,0.04," 11 100000000 000"
"408","rabbi",1.12,0.96,-0.62," 10 000000100 000"
"409","radical",-0.44,0.75,1.44," 11 000100000 000"
"410","rancher",0.02,2.44,1.8," 11 010000000 000"
"411","rebel",0.32,2.11,2.43," 11 000100000 000"
"412","receiver",-0.19,0.5,-0.38," 11 001000000 000"
"413","remand_prisoner",0.25,-0.46,1.38," 11 001000000 000"
"414","representative",1.79,0.88,0.48," 11 000100000 000"
"415","republican",0.61,1.11,1.18," 11 000100000 000"
"416","revolutionary",0.09,1.64,2.21," 11 000100000 000"
"417","ringleader",-0.52,1.27,2.06," 11 001000000 000"
"418","robber",-1.48,1.15,0.87," 11 011000000 000"
"419","rock_star",0.57,1.42,2.2," 11 010000000 000"
"420","rogue",-1.58,0.41,2.24," 10 100000000 000"
"421","roughneck",-1.66,0.59,1.47," 10 100000000 000"
"422","ruc_man",-1.35,0.06,0.54," 10 000100000 000"
"423","russian",-1.12,1.11,1.75," 11 000100000 000"
"424","saint",3.62,2.62,-0.84," 11 000000100 000"
"425","savior",3.08,2.59,1.24," 10 000000100 000"
"426","scapegoat",-0.21,-1.28,0.07," 11 100100000 000"
"427","scatterbrain",0.4,-0.98,1.72," 11 100000000 000"
"428","scavenger",-0.95,0.39,1.1," 11 010000000 000"
"429","sceptic",-0.48,0.46,-0.57," 11 100110100 000"
"430","scholar",1.24,0.51,0.54," 11 000010000 000"
"431","school_principal",0.84,1.54,-0.76," 11 000010000 000"
"432","schoolgirl",2.21,0.22,2.33," 01 000010000 000"
"433","scientist",0.56,0.97,-0.12," 11 010010000 000"
"434","scotsman",-0.16,0.27,-0.08," 11 000100000 000"
"435","scout",1.74,-0.05,1.96," 10 100000000 000"
"436","sdlp_member",1.04,0.34,0.21," 11 000100000 000"
"437","secret_agent",-1.06,2.1,0.72," 11 000100000 000"
"438","secularist",0,-1.17,0," 11 000000100 000"
"439","seminarian",2.28,0.17,-1.03," 11 000000100 000"
"440","sergeant",-0.46,2.7,0.47," 11 000100000 000"
"441","servant",1.54,-1.27,-0.46," 11 010000000 000"
"442","sexton",0.27,0,-0.51," 11 000000100 000"
"443","sheriff",0.72,2.29,1," 11 001000000 001"
"444","shirker",-0.42,-0.23,-0.23," 11 100000000 000"
"445","shoemaker",1.05,0.01,-0.19," 11 010000000 000"
"446","shopkeeper",1.15,-0.14,-0.87," 11 010000000 000"
"447","singer",0.84,0.49,0.56," 11 010000000 000"
"448","sinn_feiner",0.61,1.24,0.96," 11 000100000 000"
"449","sinner",-1.33,-0.55,0.18," 11 000000100 000"
"450","sister",2.38,-0.01,2.16," 01 000000010 000"
"451","slave",1.22,-1.89,0.42," 11 010100000 101"
"452","sleeper",0.55,-0.9,-0.99," 11 100000000 000"
"453","sluggard",-2.44,2.13,1.38," 11 100000000 000"
"454","slut",-1.61,-1.28,0.8," 01 000000001 001"
"455","sneak",-2.43,-0.68,-0.4," 11 100000000 000"
"456","sniper",-1.39,1.4,-0.03," 11 000100000 000"
"457","snob",-1.1,-0.64,-0.75," 11 100000000 000"
"458","socialist",1.13,-0.01,1.47," 11 000100000 000"
"459","soldier",-0.59,0.17,1.05," 11 000100000 001"
"460","solicitor",1.06,1.27,0.13," 11 001000000 000"
