"","term","E","P","A","instcodes"
"273","drudge",-0.92,-0.15,-1.41," 11 110010000 000"
"274","drug_addict",-1.72,-2.02,0.67," 11 001001000 000"
"275","druggist",0.1,0.13,0.14," 11 010001000 000"
"276","druid_(mythical)",0.06,1.08,-0.42," 11 000000100 000"
"277","drunk",-1.23,-1.46,-1.07," 11 100000000 000"
"278","drunkard",-1.54,-1.81,-0.96," 11 100000000 000"
"279","dukhobor",0.37,0.31,-0.17," 11 000100000 000"
"280","dullard",-0.94,-1.37,-0.79," 11 000010000 000"
"281","dumbbell",0.42,-0.95,0.49," 11 100000000 000"
"282","dummy",-0.63,-1.81,-0.93," 11 100000000 000"
"283","dunce",-0.77,-1.74,-0.63," 11 000010000 000"
"284","dutchman",0.83,0.47,0.2," 11 000100000 000"
"285","east_indian",0.67,0.15,0.17," 11 000100000 000"
"286","eastern_canadian",1.06,-0.08,0.04," 11 000100000 000"
"287","easy_mark",0.68,-0.07,0.4," 11 110000000 000"
"288","economist",0.6,1.05,-0.31," 11 010010000 000"
"289","editor",0.62,1.03,-0.03," 11 010010000 000"
"290","egghead",0.47,-0.44,0.07," 11 000010000 000"
"291","electrician",0.96,0.4,-0.2," 11 010000000 000"
"292","elementary_school_teacher",1.6,0.85,0.61," 11 000010000 000"
"293","elevator_operator_in_a_building",1.27,-1,-1.08," 11 110000000 000"
"294","elf_(mythical)",1.51,0.02,0.96," 11 100000000 000"
"295","elitist",-0.78,1.29,-0.41," 11 100000000 000"
"296","embalmer",0.74,0.44,-1.15," 11 010001000 000"
"297","employee",1.19,0.03,0.87," 11 010000000 000"
"298","employer",0.88,1.68,-0.32," 11 010000000 000"
"299","end_(football)",1.52,1.62,1.93," 10 010010000 001"
"300","engineer",1.39,1.12,0.75," 11 010000000 000"
"301","english_canadian",1.12,1.15,0.84," 11 000100000 000"
"302","eskimo",0.79,-0.47,-0.23," 11 000100000 000"
"303","estonian",0.36,-0.09,0," 11 000100000 000"
"304","evangelist",-0.17,0.56,-0.78," 11 000000100 000"
"305","evildoer",-2.21,0.42,0.15," 11 000000100 000"
"306","executive",0.64,1.76,-0.37," 11 010000000 000"
"307","expert",1.21,1.88,0.05," 11 011111000 000"
"308","extrovert",1.32,0.88,1.94," 11 100000000 000"
"309","eyewitness",0.96,0.8,0.59," 11 001000000 000"
"310","fag",-0.16,-0.78,0.69," 10 100000001 000"
"311","fairy_(mythical)",2.06,-0.08,1.51," 11 100000000 000"
"312","fan",1.3,-0.07,1," 11 100000000 000"
"313","fanatic",-0.27,0.41,1.53," 11 100100000 000"
"314","farm_laborer",1.3,0.08,0.6," 11 010000000 000"
"315","farmer",1.55,0.76,-0.8," 11 010000000 000"
"316","fast_food_server",0.49,-2.12,1.39," 11 010000000 000"
"317","father_in_law",1.2,0.89,-0.44," 10 000000010 000"
"318","father",1.84,1.78,0.02," 10 000000010 001"
"319","faultfinder",-1.2,-0.54,0.01," 11 100000000 000"
"320","federal_cabinet_minister",0.72,2.06,-1.45," 11 000100000 000"
"321","fellow",1.04,0.45,0.57," 10 100000000 000"
"322","felon",-1.64,-0.63,0.71," 11 001000000 001"
"323","female",2.09,0.43,1.42," 01 100000001 000"
"324","feminist",0.05,0.14,1.05," 11 000100000 000"
"325","femme",1.73,0.24,1.56," 01 100000001 000"
"326","fiend",-1.08,0.58,0.91," 11 000001101 000"
"327","file_clerk",0.83,-1.39,-0.79," 11 010000000 000"
"328","finance_minister_(federal)",0.84,2.16,-1," 11 000100000 000"
"329","fink",-1.74,-0.6,0.2," 11 100000000 000"
"330","finn",0.8,0.14,-0.03," 11 000100000 000"
"331","fire_fighter",2.62,2.01,2.18," 10 101000000 001"
"332","firebug",-0.12,-0.26,0.3," 11 001000000 000"
"333","fireman",1.52,1.84,1.14," 10 001000000 001"
"334","firstborn",1.3,0.12,1.38," 11 000000010 000"
"335","fisherman",1.08,-0.41,-1," 11 110000000 000"
"336","flatfoot",0.32,-0.01,-0.21," 11 001000000 000"
"337","flight_attendant",1.58,-0.08,1.77," 11 010000000 000"
"338","flirt",0.94,0.31,2.14," 11 000000001 000"
"339","floorwalker",0.25,-0.28,0.15," 11 010000000 000"
"340","flunky",-0.58,-1.42,0.63," 11 110100000 000"
"341","fool",-1.37,-1.66,0.06," 11 100000000 000"
"342","forward_(hockey)",1.22,1.95,2.72," 10 110000000 000"
"343","frankensteins_monster_(mythical)",-1.18,2.42,-1.12," 10 100000000 000"
"344","freak",-0.52,-0.83,0.82," 11 100000000 000"
"345","free_spirit",2.03,0.51,1.76," 11 100000000 000"
"346","french_canadian",0.58,0.26,0.47," 11 000100000 000"
"347","freshman",0.96,-1.03,2.73," 11 000010000 000"
"348","friend",2.59,1.41,1.66," 11 100000000 000"
"349","frosh",1.18,-0.97,2.22," 11 000010000 000"
"350","fruit_packer_in_a_cannery",0.54,-1.29,0.45," 11 010000000 000"
"351","fruit",-0.08,-0.75,0.42," 10 000000001 000"
"352","fuddy_duddy",-0.33,-0.72,0.11," 11 100000000 000"
"353","fugitive",-1.6,-0.48,1.31," 11 001000000 001"
"354","fullback_(football)",1.27,2.2,1.95," 10 010010000 001"
"355","funeral_director",1.34,0.11,-1.45," 11 010000000 000"
"356","gal",1.48,-0.01,1.07," 01 100000000 000"
"357","gambler",-0.27,-0.25,0.55," 11 110000000 000"
"358","gamer",0.72,0.31,1.01," 11 100000000 000"
"359","gangster",-1.97,1.88,0.83," 10 011000000 000"
"360","garbage_collector",0.41,-0.73,0.18," 11 010000000 000"
"361","gas_station_attendant",0.62,-1.5,0.63," 11 010000000 000"
"362","geek",-0.13,-1.43,0.21," 11 100010000 000"
"363","geezer",0.54,-1.83,-2.9," 10 100000000 000"
"364","general_manager_manufacturing_plant",0.68,2.12,-0.6," 11 010000000 000"
"365","genie",1.94,2.77,-0.21," 11 100000000 000"
"366","genius",1.64,2.18,0.33," 11 000010000 000"
"367","gent",1.94,0.82,0.45," 10 100000000 000"
"368","gentleman",2.21,1.21,0.6," 10 100000000 000"
"369","german",0.36,0.64,0.22," 11 000100000 000"
"370","ghost_(mythical)",-0.26,1.04,-1.13," 11 000000100 000"
"371","ghoul_(mythical)",-1.58,0.84,-0.85," 11 100000000 000"
"372","gigolo",-0.52,0.37,1.91," 10 010000001 001"
"373","girl_scout",1.69,-0.79,2.11," 01 100000000 000"
"374","girl",1.96,-0.1,1.92," 01 100000001 000"
"375","girlfriend",2.47,0.72,2.24," 01 000000001 001"
"376","glutton",-0.96,-1.06,-0.5," 11 100000000 000"
"377","goalie_(hockey)",1.31,1.7,2.5," 10 110000000 000"
"378","god",2.47,2.89,-0.25," 11 000000100 000"
"379","goddess_(mythical)",2.44,2.6,1.69," 01 000000100 000"
"380","gold_digger",-0.76,-0.09,0.23," 01 010000001 000"
"381","goon",-1.44,0.12,0.71," 10 100000000 000"
"382","gossip",-1.38,0.01,0.88," 11 100000000 000"
"383","goth",-0.63,-0.42,0.26," 11 100000000 000"
"384","gourmet",1.55,0.33,0.3," 11 100000000 000"
"385","governor_general",1.2,2.3,-1.53," 11 000100000 000"
"386","graduate_student",1.48,0.8,1.01," 11 000010000 000"
"387","grain_farmer",1.26,0.18,-1.14," 11 010000000 000"
"388","grandchild",1.98,-1.24,2.6," 11 000000010 001"
"389","granddaughter",1.91,-0.47,2.32," 01 000000010 001"
"390","grandfather",2.61,0.44,-2.74," 10 000000010 001"
"391","grandmother",2.75,-0.22,-2.07," 01 000000010 001"
"392","grandparent",2.74,0.25,-2.72," 11 000000010 001"
"393","grandson",1.85,-0.41,2.13," 10 000000010 001"
"394","granny",2.39,-0.82,-2.65," 01 000000010 000"
"395","gremlin_(mythical)",-1.57,0.17,0.35," 11 100000000 000"
"396","grind",0.09,-0.21,-0.15," 11 000010000 000"
"397","grouch",-1.8,-0.85,-1.53," 11 100000000 000"
"398","groupie",0.52,-1.11,1.71," 11 110000001 000"
"399","grown_up",1.08,1.36,-0.33," 11 000000010 000"
"400","guard_(football)",1.02,1.81,1.47," 10 010010000 001"
"401","guerrilla",0.13,1.3,1.11," 11 000100000 000"
"402","guest",1.54,-0.19,0.79," 11 100000010 000"
"403","gunman",-1.72,1.66,1.26," 10 001000000 001"
"404","guy",0.8,0.89,1.03," 10 100000000 000"
"405","hacker",-0.81,1.56,1.57," 11 110010000 000"
"406","hag",-1.43,-1.3,-2.24," 01 100000000 000"
"407","half_wit",-0.67,-1.95,-0.03," 11 100000000 000"
"408","half_brother",0.99,0.2,1.09," 10 000000010 000"
"409","half_sister",0.76,-0.2,0.96," 01 000000010 000"
"410","halfback_(football)",0.98,1.8,2.64," 10 010010000 001"
"411","handicapped_person",1.03,-1.84,-1.01," 11 001001000 000"
"412","handyman",1.3,0.59,-0.07," 10 110000000 000"
"413","hanger_on",-0.28,-1.17,-0.19," 11 100000000 000"
"414","harlot",-0.65,-0.62,0.79," 01 010000001 001"
"415","has_been",0.01,-1.6,-1.89," 11 010110000 000"
"416","he_man",1.17,1.84,1.49," 10 100000000 000"
"417","headwaiter",0.95,0.6,0.92," 10 010000000 000"
"418","heel",-0.98,-0.81,-0.34," 11 100000000 000"
"419","henchman",-0.56,0.76,0.01," 10 001000000 001"
"420","hermaphrodite",-0.04,-0.4,0.14," 11 000001000 000"
"421","hermit",0.15,-1.66,-2.24," 11 100000000 000"
"422","hero",2.43,2.18,1.34," 10 100000000 000"
"423","heroine",2.23,1.91,1.92," 01 100000000 000"
"424","heterosexual",1.07,0.74,0.39," 11 000000001 000"
"425","hick",0.21,-0.82,-0.21," 11 100000000 000"
"426","high_school_teacher",1.54,1.45,-0.06," 11 000010000 000"
"427","highwayman",0.41,0.34,0.09," 10 001000000 001"
"428","hillbilly",-0.09,-0.63,-0.32," 11 100000000 000"
"429","hindu",0.81,0.39,0.08," 11 000000100 000"
"430","hippie",1.04,-1,0.84," 11 100000000 000"
"431","hobo",-0.21,-2.27,-1.54," 11 100000000 000"
"432","hog_farmer",1.21,-0.26,-0.68," 11 010000000 000"
"433","homebody",0.37,-0.65,-0.39," 11 100000010 000"
"434","homemaker",1.46,-0.04,-0.01," 11 000000010 000"
"435","homo",-0.04,-0.45,0.44," 10 000000001 000"
"436","homosexual",0.35,-0.62,0.83," 11 000000001 000"
"437","hood",-1.31,0.43,1.08," 10 001000000 000"
"438","hoodlum",-1.7,-0.15,1.68," 10 001000000 000"
"439","hooker",-0.71,-1.35,1.74," 01 010000001 001"
"440","hooligan",-1.32,-0.44,0.97," 10 100000000 001"
"441","host",1.78,0.95,0.73," 10 100000000 000"
"442","hostage",-0.69,-2.31,0.08," 11 001100000 001"
"443","hostess",1.85,0.05,1.45," 01 100000000 000"
"444","hothead",-1.74,-0.26,1.44," 11 100000000 000"
"445","hotshot",-0.62,0.72,1.96," 11 100000000 000"
"446","house_guest",1.56,-0.39,0.6," 11 000000010 000"
