"","term","E","P","A","instcodes"
"447","psychopath",-1.01,-0.83,0.15," 11 001001000 000"
"448","psychotic",-1.48,-0.63,-1.02," 11 000001000 000"
"449","pundit",1.6,0.93,0.07," 11 000100000 000"
"450","quack",-2.79,-1.41,-0.97," 11 000001000 000"
"451","racketeer",-2.67,0.18,-0.29," 11 011000000 000"
"452","rat",-1.9,1.14,0.33," 11 100000000 000"
"453","real_estate_agent",-0.47,0.67,0.95," 11 010000000 000"
"454","realtor",0.09,0.88,1.4," 11 010000000 000"
"455","receptionist",0.89,-0.18,1.24," 11 011001000 000"
"456","researcher",1.18,0.5,-0.37," 11 000011000 000"
"457","rival",0.97,1.36,1.83," 11 101110101 000"
"458","robber",-2.14,1.44,0.83," 11 011000000 000"
"459","roommate",1.71,0.8,1.63," 11 100010000 000"
"460","roughneck",-2.44,0.48,0.1," 11 100000000 000"
"461","runaway",-0.5,-0.96,-0.69," 11 001000010 000"
"462","russian",0.22,1.12,0.04," 11 000100000 000"
"463","sadist",-3.05,0.46,-0.42," 11 000000001 001"
"464","sales_clerk",0.32,-0.47,0.37," 11 010000000 000"
"465","salesman",-0.47,-0.34,1.14," 10 010000000 000"
"466","satyr",-1.9,-0.38,-0.16," 10 000000001 000"
"467","scholar",1.19,0.33,-0.47," 11 000010000 000"
"468","schoolgirl",1.98,-0.53,1.85," 01 000010000 000"
"469","schoolmate",1.58,0.97,1.39," 11 000010000 000"
"470","scientist",1.95,1.55,-0.22," 11 010010000 000"
"471","scion",0.64,0.03,0.57," 11 000000010 000"
"472","secretary",0.9,-0.69,0.99," 11 011100000 000"
"473","self_deceiver",-1.8,-1.81,-0.82," 11 100000000 000"
"474","self_employed_worker",0.28,-0.14,1.5," 11 010000000 000"
"475","senior_citizen",0.89,0.58,0.21," 11 100100000 000"
"476","sex_maniac",-2.48,0.36,1.19," 11 000000001 000"
"477","ship_captain",1.76,1.99,0.93," 11 010000000 000"
"478","shoe_repairman",1.08,0.02,0.14," 11 010000000 000"
"479","shoplifter",-2.4,-1.07,-0.66," 11 011000000 000"
"480","sibling",2.44,1.11,1.6," 11 000000010 000"
"481","sightseer",0.91,0.22,1.77," 11 110000000 000"
"482","sinner",-1.64,-0.26,-1.01," 11 000000100 000"
"483","sissy",-2.31,-1.6,-0.27," 11 100000000 000"
"484","sister",2.08,-0.19,1.67," 01 000000010 000"
"485","sister_(elder)",2.29,0.76,1.75," 01 000000010 000"
"486","sister_(younger)",2.16,-0.53,2.1," 01 000000010 000"
"487","skeptic",-0.93,-0.82,-0.58," 11 100110100 000"
"488","skilled_worker",0.61,0.75,0.44," 11 010000000 000"
"489","slut",-2.4,-1.07,-1.82," 01 000000001 001"
"490","smart_aleck",-1.89,-0.12,0.44," 11 100000000 000"
"491","sneak",-1.9,-0.86,-1.07," 11 100000000 000"
"492","snob",-2.61,-0.89,-0.68," 11 100000000 000"
"493","soccer_player",1.66,1.49,2.29," 11 110010000 001"
"494","social_outcast",-0.73,-1.83,-2.01," 11 100000000 000"
"495","social_worker",1.66,0.89,1.81," 11 001001000 000"
"496","socialite",0.23,0.99,1.14," 11 100000000 000"
"497","son",2.53,0,2.33," 10 000000010 000"
"498","sophisticate",-1.16,-0.06,-1.05," 11 100000001 000"
"499","sorehead",-1.39,-1.13,-0.41," 11 100000000 000"
"500","south_korean",0.7,-0.29,0.23," 11 000100000 000"
"501","spoilsport",-1.75,-1.29,-1.34," 11 100000000 000"
"502","spong",-0.3,-0.37,0.51," 11 100000000 000"
"503","sports_fisherman",1.24,0.05,-0.57," 10 100000000 000"
"504","spy",-0.71,1.39,0.74," 11 000100000 000"
"505","star",0.88,0.84,1.81," 11 010010000 000"
"506","statesman",-0.39,1.23,0.31," 11 000100000 000"
"507","statistician",0.8,0.59,-0.26," 11 010010000 000"
"508","steel_worker",1.2,1.41,0.94," 10 010000000 000"
"509","stenographer",0.82,-0.34,0.43," 11 011000000 000"
"510","stepchild",0.19,-0.51,-0.03," 11 000000010 000"
"511","stepfather",-0.87,0.81,-0.79," 10 000000010 000"
"512","stepmother",-0.62,0.3,-0.44," 01 000000010 000"
"513","stock_exchanger",-0.05,-1.02,1.02," 11 010000000 000"
"514","stockbroker",0.56,1.23,1.11," 11 010000000 000"
"515","stockholder",0.64,1.52,0.47," 11 010000000 000"
"516","stone_cutter",1.14,1.33,-0.25," 11 010000000 000"
"517","stranger",0.35,-0.14,-0.58," 11 100000000 000"
"518","street_cleaner",1.75,0.06,-0.9," 11 010000000 000"
"519","street_musician",0.96,-0.91,0.73," 11 010000000 000"
"520","student",1.91,0.47,2.16," 11 000010000 000"
"521","student_returnee",1.44,0.81,1.55," 11 000010000 000"
"522","subordinate",0.65,-0.52,0.55," 11 011111100 000"
"523","subversive",-1.76,0.76,0.89," 11 000100000 000"
"524","superior",0.21,1.58,-0.24," 11 011111100 000"
"525","superstar",1.17,1.39,1.75," 11 010000000 000"
"526","supervisor",0.7,1.56,0.89," 11 011111100 000"
"527","supreme_court_justice",1.09,1.81,-0.8," 11 001000000 000"
"528","surgeon",1.16,1.36,0.23," 11 000001000 001"
"529","suspect",-1.19,-0.74,-0.86," 11 001000000 000"
"530","sweetheart",3.17,0.66,2.71," 11 100000001 000"
"531","tax_collector",-0.46,0.84,-0.93," 11 010100000 000"
"532","taxi_driver",0.8,0,0.56," 11 010000000 000"
"533","teacher",1.48,0.74,0.46," 11 000010000 000"
"534","teacher_(of_deaf)",2.19,0.79,1.16," 11 000010000 000"
"535","teammate",2.07,1.49,1.86," 11 011111000 001"
"536","tease",-2.14,-0.81,0.87," 11 100000001 000"
"537","technician",1.27,0.42,0.34," 11 010001000 000"
"538","teenager",1.46,0.23,2.37," 11 100000000 000"
"539","telephone_operator",0.99,-0.52,1.04," 11 010000000 000"
"540","temporary_worker",0.03,-0.51,0.06," 11 010000000 000"
"541","textile_worker",1.08,-0.51,0.19," 11 010000000 000"
"542","thief",-2.43,-1.14,-0.36," 11 011000000 000"
"543","thug",-2.51,0.91,-0.91," 11 101100000 001"
"544","tibetan",0.59,0.79,-0.29," 11 000100000 000"
"545","topless_dancer",-0.58,-1.23,1.26," 01 010000001 000"
"546","tourist",0.97,0.26,2.01," 11 110000000 000"
"547","trainee",0.71,-0.28,0.47," 11 011111100 000"
"548","traitor",-0.37,0.65,0.53," 11 101100000 000"
"549","trespasser",-1.86,0.43,-0.15," 11 011000000 000"
"550","tutor",1.27,0.25,0.8," 11 000010000 000"
"551","tv_repairman",0.85,0.48,0.03," 11 010000000 000"
"552","tyrant",-2.43,1.38,-0.39," 11 000100000 000"
"553","uncle",1.44,0.86,0.19," 10 000000010 000"
"554","unemployed_person",-0.44,-1.23,-1.33," 11 010000000 000"
"555","union_member",0.58,0.35,0.48," 11 010000000 000"
"556","university_instructor",1.32,1.09,1.49," 11 000010000 000"
"557","university_president",0.86,1.48,-0.42," 11 000010000 000"
"558","upstart",-1.21,0.52,0.71," 11 100000000 000"
"559","vagrant",-0.37,-0.93,0.06," 11 110000000 000"
"560","victim",0.61,-1.89,-1.07," 11 101000001 000"
"561","vigilante",0.57,1.09,0.52," 11 001000000 001"
"562","villain",-2.71,0.41,-0.43," 11 111100100 000"
"563","villainess",-2.03,-0.04,0.57," 01 111100100 000"
"564","virgin",2.53,-0.17,0.94," 01 000000001 000"
"565","wage_earner",0.36,-0.29,0.13," 11 010000000 000"
"566","waiter",0.97,-0.63,0.88," 11 010000000 000"
"567","welder",0.81,0.44,0.19," 11 010000000 000"
"568","white_collar_worker",1.8,1.03,0.67," 11 010000000 000"
"569","whiz_kid",1.55,0.46,0.76," 11 000010000 000"
"570","wholesaler",-0.06,0.09,0.18," 11 010000000 000"
"571","widow",0.36,-1.07,-1.27," 01 000000010 000"
"572","widower",-0.04,-0.07,-1.16," 10 000000010 000"
"573","wife",2.59,-0.01,1.81," 01 000000011 001"
"574","winner",1.99,1.8,1.88," 11 100100000 000"
"575","wino",-1.76,-0.82,-0.75," 11 100000000 000"
"576","witch",-1.79,0.1,-1.01," 01 100000000 000"
"577","witness",0.98,0.64,-0.22," 11 001000000 000"
"578","woman",0.99,-0.2,0.65," 01 100000001 000"
"579","wretch",0.23,-1.4,-1.31," 11 100000000 000"
"580","writer",0.68,0.34,-0.24," 11 110010000 100"
"581","youngster",2.1,1.56,2.39," 11 100000010 000"
"582","zombie",-0.71,0.25,-0.71," 11 100000000 000"
