"","term","E","P","A","instcodes"
"383","north_korean",0.685,-0.1,0.4," 11 000100000 000"
"384","novice",1.295,-0.385,1.805," 11 011111101 000"
"385","nurse",2.055,0.425,1.08," 11 000001000 001"
"386","nursery_school_student",1.81,-1.395,2.68," 11 000010000 001"
"387","nursery_school_teacher",2.035,0.665,2.6," 11 000010000 001"
"388","office_clerk",0.395,-0.575,-0.085," 11 010000000 000"
"389","old_fogy",-1.75,-0.035,-1.79," 11 100000000 000"
"390","old_maid",-0.58,-0.94,-1.795," 01 000000010 000"
"391","olympian",1.975,2.225,2.42," 11 100000000 000"
"392","ophthalmologist",1.07,0.945,-0.04," 11 000001000 000"
"393","opponent",0.395,1.24,1.09," 11 100100000 000"
"394","optimist",2.61,1.765,2.605," 11 100000000 000"
"395","orphan",0.61,-1.785,-1.26," 11 001000010 000"
"396","otorhinolaryngologist",0.77,0.83,0.07," 11 000001000 000"
"397","pal",2.34,1.31,2.155," 11 100000000 000"
"398","paralympian",1.79,0.7,1.525," 11 100000000 000"
"399","paralytic",-0.4,-2.125,-2.365," 11 000001000 001"
"400","paratrooper",1.11,1.21,1.515," 11 000100000 001"
"401","parent",2.98,2.71,1.4," 11 000000010 001"
"402","part_time_employee",1,0.115,0.965," 11 010000000 000"
"403","partner",1.19,1.03,1.015," 11 111000001 000"
"404","passenger",0.795,-0.025,1.17," 11 010000000 000"
"405","patient",-0.18,-1.88,-2.15," 11 000001000 001"
"406","pawnbroker",-1.04,0.025,-0.77," 11 010000000 000"
"407","peasant",1.54,0.77,0.435," 11 010100000 000"
"408","pedestrian",0.49,-0.165,0.23," 11 100000000 000"
"409","peeping_tom",-2.825,-1.86,-1.435," 10 001000001 000"
"410","peer",1.38,0.36,1.79," 11 100100000 000"
"411","pervert",-1.325,-0.255,-0.495," 11 000000001 001"
"412","pessimist",-1.445,-1.605,-2.13," 11 100000000 000"
"413","pest",-2.435,-0.895,-1.075," 11 100000000 000"
"414","philanthropist",2.095,1.51,1.26," 11 100000000 000"
"415","philosopher",0.645,0.655,-0.81," 11 000010000 000"
"416","photographer",1.07,0.6,1.65," 11 010000000 000"
"417","physician",1.115,1.23,-0.36," 11 000001000 001"
"418","physicist",1.855,1.555,0.195," 11 000010000 000"
"419","pickpocket",-2.56,-0.875,-0.13," 11 001000000 000"
"420","pimp",-2.565,-0.795,0.285," 10 011000001 000"
"421","ping_pong_player",1.86,1.635,2.255," 11 100010000 000"
"422","plainclothesman",0.72,1.33,0.42," 11 001000000 000"
"423","plaintiff",0.29,0.03,-0.14," 11 001000000 000"
"424","plumber",0.885,0.32,0.16," 11 010000000 000"
"425","political_prisoner",-0.625,0.135,-0.26," 11 000100000 000"
"426","politician",-1.255,0.425,0.29," 11 000100000 000"
"427","polymath",1.97,1.58,0.915," 11 100000000 000"
"428","power_station_operator",0.38,0.845,-0.09," 11 010000000 000"
"429","president",1.275,2.265,0.315," 11 000100000 000"
"430","priest",0.625,0.525,-1.04," 10 000000100 000"
"431","priest_(buddhist)",0.81,0.255,-0.955," 10 000000100 000"
"432","prime_minister",1.905,2.135,1.235," 11 000100000 000"
"433","principal",0.505,1.855,-0.525," 11 000010000 000"
"434","prisoner",-1.74,-0.735,-1.65," 11 001000000 000"
"435","probationer",-1.505,-0.765,-1.34," 11 001000000 000"
"436","proctor",-0.71,0.785,-1.385," 11 000010000 000"
"437","professor",1.65,1.14,0.09," 11 000010000 000"
"438","property_owner",0.69,1.56,0.27," 11 010000000 000"
"439","proprietor",0.51,0.88,1.095," 11 010000000 000"
"440","prosecuting_attorney",0.755,1.335,-0.345," 11 001000000 001"
"441","prosecutor",0.85,1.285,0.195," 11 001000000 000"
"442","prostitute",-1.69,-1.545,0.31," 01 010000001 001"
"443","prostitute_(male)",-2.625,-1.47,-0.455," 10 010000001 001"
"444","psychiatrist",0.835,1.11,-0.255," 11 000001000 000"
"445","psychoanalyst",1.18,1.205,0.39," 11 000001000 000"
"446","psychologist",1.095,1.04,0.075," 11 000011000 000"
