"","term","E","P","A","instcodes"
"457","uncertain",-0.68,-0.59,-0.2," 10 010000000 000"
"458","unconventional",0.68,0.56,0.66," 10 010000000 000"
"459","understanding",2.01,1.39,0.09," 10 010000000 000"
"460","uneasy",-1.35,-0.87,-0.15," 10 100000000 000"
"461","uneducated",-1.9,-1.77,0.17," 10 001000000 000"
"462","unemployed",-2.1,-1.87,-0.16," 10 001000000 000"
"463","unfair",-1.25,-0.78,-0.27," 10 010000000 000"
"464","unforgiving",-1.62,-0.6,-0.34," 10 010000000 000"
"465","unfriendly",-1.64,-0.52,-0.5," 10 010100000 000"
"466","ungrateful",-1.76,-0.86,-0.19," 10 010000000 000"
"467","unhappy",-1.62,-1.2,-0.64," 10 100010000 000"
"468","unhealthy",-1.57,-0.93,-1.22," 10 000100000 000"
"469","unkind",-1.93,-0.19,-0.02," 10 010000000 000"
"470","unlucky",-1.7,-1.04,-0.47," 10 000100000 000"
"471","unpopular",-1.29,-1.33,-0.52," 10 000100000 000"
"472","unreasonable",-1.65,-1.21,-0.27," 10 010000000 000"
"473","unreliable",-1.75,-1.5,0.32," 10 010000000 000"
"474","unromantic",-1.57,-0.79,-0.52," 10 010000000 000"
"475","unselfish",2.05,1.13,0.24," 10 010000000 000"
"476","unsophisticated",-1.03,-1.24,-0.2," 10 010000000 000"
"477","unsportsmanlike",-1.97,-0.96,0.73," 10 010000000 000"
"478","unstable",-1.27,-0.93,-0.19," 10 010000000 000"
"479","unsuccessful",-1.67,-1.3,-0.67," 10 000100000 000"
"480","upset",-1.94,-1.27,-0.47," 10 100000000 000"
"481","vain",-1.05,-0.52,0.06," 10 010000000 000"
"482","vengeful",-0.97,0.23,0.27," 10 010000000 000"
"483","virtuous",1.01,0.56,0.35," 10 010000000 000"
"484","vivacious",1.09,0.92,0.94," 10 000100000 000"
"485","vulgar",-1.01,-0.23,0.45," 10 000100000 000"
"486","warm",1.85,0.79,0.04," 10 010000000 000"
"487","weak",-1.36,-1.75,-0.79," 10 000100000 000"
"488","wealthy",1.69,1.98,-0.06," 10 001000000 000"
"489","well_bred",1.4,0.81,0.39," 10 001000000 000"
"490","white",0.41,0.48,0.18," 10 001000000 000"
"491","wholesome",1.62,0.46,-0.09," 10 010000000 000"
"492","widowed",-1.15,-0.67,-0.86," 10 001000000 000"
"493","wild",1.43,1.25,1.54," 10 010000000 000"
"494","wise",2.2,2.1,-0.8," 10 010000000 000"
"495","wishy_washy",-1.13,-0.92,0.07," 10 010000000 000"
"496","withdrawn",-0.69,-0.56,-0.74," 10 010000000 000"
"497","witty",1.7,1.16,0.99," 10 010000000 000"
"498","worried",-1,-0.75,-0.21," 10 110000000 000"
"499","worthless",-1.27,-1.41,-0.63," 10 000100000 000"
"500","worthy",1.25,1.18,0.35," 10 000100000 000"
"501","young",1.51,0.56,1.5," 10 001000000 000"
