"","term","E","P","A","instcodes"
"429","submissive",-1.05,-1.535,-0.49," 10 010000000 000"
"430","successful",2.615,2.03,0.74," 10 000100000 000"
"431","suicidal",-3.105,-2.005,0.02," 10 010000000 000"
"432","superstitious",-0.31,-0.49,-0.04," 10 010000000 000"
"433","surprised",1.285,0.42,1.315," 10 000100000 000"
"434","suspicious",-0.68,-0.295,-0.125," 10 010000000 000"
"435","sympathetic",2.025,0.97,-0.495," 10 010000000 000"
"436","tactful",1.53,0.94,-0.06," 10 010000000 000"
"437","tactless",-1.57,-1.22,-0.02," 10 010000000 000"
"438","talented",2.145,2.05,0.99," 10 000100000 000"
"439","talkative",1.07,0.6,1.58," 10 010100000 000"
"440","temperamental",-1.345,-0.335,0.5," 10 010000000 000"
"441","tense",-1.495,-0.735,-0.035," 10 100000000 000"
"442","terrified",-2.395,-1.415,0.00999999999999995," 10 100000000 000"
"443","thoughtful",2.25,1.73,0.33," 10 010000000 000"
"444","thoughtless",-1.82,-0.855,-0.13," 10 010000000 000"
"445","thrilled",2.175,1.945,2.085," 10 100010000 000"
"446","timid",-0.765,-1.405,-0.835," 10 010000000 000"
"447","tired",-1.015,-1.38,-1.51," 10 000100000 000"
"448","tormented",-2.585,-1.585,0.23," 10 100000000 000"
"449","touched",2.24,1.245,0.895," 10 100000000 000"
"450","touchy",-0.315,-0.575,0.24," 10 010000000 000"
"451","tough",0.58,1.68,1.025," 10 010000000 000"
"452","troubled",-1.795,-0.62,-0.03," 10 100000000 000"
"453","trusting",1.865,0.945,0.135," 10 010000000 000"
